scenario,model,horizon,seed,sample_count,Pinball_q05,Pinball_q50,Pinball_q95,Pinball_Loss,PICP,MPIW,PINAW,median_MAE
S2_rain,UQ_T2_best_environmental_M4_pressure,3,42,8217,0.40629503377325066,0.46023591742458114,0.5454206935793902,0.470650548259074,0.9503468419131069,14.029451353526454,0.17758799181679055,0.9204718348491623
S2_rain,UQ_T2_best_environmental_M4_pressure,3,2025,8217,0.41472477238007355,0.44251654649195743,0.545414752827896,0.4675520238999756,0.9487647559936716,14.081906424628365,0.1782519800585869,0.8850330929839149
S2_rain,UQ_T2_best_environmental_M4_pressure,3,20260623,8217,0.40656578460429665,0.42166792941641834,0.545418395244018,0.4578840364215777,0.949981745162468,14.024970369500315,0.17753127050000397,0.8433358588328367
S2_rain,UQ_T2_best_environmental_M4_pressure,3,20260715,8217,0.41000361721692935,0.44304533272861957,0.5454570951783287,0.4661686817079593,0.9536327126688573,14.010240606572834,0.17734481780471942,0.8860906654572391
S2_rain,UQ_T2_best_environmental_M4_pressure,3,20260718,8217,0.4046226929382235,0.4508716924007435,0.5454047579218095,0.4669663810869255,0.9498600462455884,14.044698290890464,0.1777809910239299,0.901743384801487
S2_rain,UQ_T2_best_environmental_M4_pressure,6,42,8264,0.4126025334563168,0.4230660785202366,0.5415287267319351,0.4590657795694962,0.9396176185866408,14.425199009442029,0.18376049693556723,0.8461321570404732
S2_rain,UQ_T2_best_environmental_M4_pressure,6,2025,8264,0.41251203536064096,0.4425950749684396,0.5414996968118869,0.46553560238032254,0.9466360116166506,14.520065836154018,0.18496899154336327,0.8851901499368792
S2_rain,UQ_T2_best_environmental_M4_pressure,6,20260623,8264,0.41391488277900595,0.42352371594335775,0.5415332825347743,0.4596572937523793,0.9466360116166506,14.541662233727484,0.18524410488824822,0.8470474318867155
S2_rain,UQ_T2_best_environmental_M4_pressure,6,20260715,8264,0.4110637574320495,0.44376073098251917,0.5415233562438099,0.4654492815527928,0.9465150048402711,14.443800563849184,0.1839974594120915,0.8875214619650383
S2_rain,UQ_T2_best_environmental_M4_pressure,6,20260718,8264,0.4159461283152932,0.4298798496702403,0.5415127011721044,0.4624462263858793,0.9455469506292352,14.4753469063721,0.18439932364805223,0.8597596993404806
S2_rain,UQ_aux_full_fusion,1,42,8149,0.31976389111968134,0.4205764208063492,0.5385346609853594,0.42629165763713,0.9622039514050804,14.291279843927585,0.18090227650541246,0.8411528416126984
S2_rain,UQ_aux_full_fusion,1,2025,8149,0.31756060419235954,0.39050688411812357,0.5384126486259238,0.4154933789788023,0.9614676647441404,14.280481320478415,0.18076558633516981,0.7810137682362471
S2_rain,UQ_aux_full_fusion,1,20260623,8149,0.3209767744897816,0.4306181735503248,0.5383973073075782,0.4299974184492282,0.9623266658485704,14.28786073343668,0.18085899662578075,0.8612363471006496
S2_rain,UQ_aux_full_fusion,1,20260715,8149,0.32194337519506305,0.3770367293171187,0.5384627848611262,0.412480963124436,0.9613449503006504,14.27700380635914,0.18072156716910304,0.7540734586342374
S2_rain,UQ_aux_full_fusion,1,20260718,8149,0.3163107064387918,0.3837934483017771,0.5384188859766141,0.41284101357239433,0.9606086636397104,14.264232923390894,0.18055991042266956,0.7675868966035542
S2_rain,UQ_aux_full_fusion,3,42,8217,0.4181385692082517,0.526262592279927,0.5454422982661445,0.49661448658477436,0.951685529998783,14.662322115982276,0.18559901412635793,1.052525184559854
S2_rain,UQ_aux_full_fusion,3,2025,8217,0.4291171364878831,0.542765969500078,0.5454977682911456,0.5057936247597022,0.9519289278325422,14.764952099379853,0.1868981278402513,1.085531939000156
S2_rain,UQ_aux_full_fusion,3,20260623,8217,0.4262094243506787,0.5449017306176128,0.5454307382060651,0.5055139643914522,0.9498600462455884,14.649430837511682,0.18543583338622383,1.0898034612352256
S2_rain,UQ_aux_full_fusion,3,20260715,8217,0.42490205175179957,0.5743318574916305,0.5454359220532852,0.5148899437655717,0.9510770354143848,14.653771035671525,0.18549077260343702,1.148663714983261
S2_rain,UQ_aux_full_fusion,3,20260718,8217,0.4231039179899084,0.5416019527207359,0.5454272766131856,0.5033777157746099,0.9529025191675794,14.538136882069367,0.18402704914011855,1.0832039054414717
