model,horizon,seed,scenario,feature_group,repetition,sample_count,encoded_columns_permuted,baseline_MAE,permuted_MAE,delta_MAE,importance_convention
E5_full_fusion_xgboost,3,20260623,Elevated_AOD,Traffic,6,3517,60,1.4235335824297746,15.936353998705737,14.512820416275963,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Elevated_AOD,Traffic,7,3517,60,1.4235335824297746,16.042887888758255,14.61935430632848,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Elevated_AOD,Traffic,8,3517,60,1.4235335824297746,15.752222179130472,14.328688596700697,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Elevated_AOD,Traffic,9,3517,60,1.4235335824297746,15.924629209762658,14.501095627332884,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Elevated_AOD,Traffic,10,3517,60,1.4235335824297746,15.830017152897794,14.40648357046802,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Elevated_AOD,Reliability,1,3517,8,1.4235335824297746,1.557742065308207,0.13420848287843246,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Elevated_AOD,Reliability,2,3517,8,1.4235335824297746,1.5558612786246842,0.13232769619490958,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Elevated_AOD,Reliability,3,3517,8,1.4235335824297746,1.5543014428749116,0.130767860445137,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Elevated_AOD,Reliability,4,3517,8,1.4235335824297746,1.5472797893820278,0.12374620695225325,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Elevated_AOD,Reliability,5,3517,8,1.4235335824297746,1.5511758133468214,0.12764223091704685,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Elevated_AOD,Reliability,6,3517,8,1.4235335824297746,1.5462679169074292,0.12273433447765458,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Elevated_AOD,Reliability,7,3517,8,1.4235335824297746,1.5515152785961304,0.1279816961663558,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Elevated_AOD,Reliability,8,3517,8,1.4235335824297746,1.5535239899286146,0.12999040749884005,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Elevated_AOD,Reliability,9,3517,8,1.4235335824297746,1.5557583338614833,0.13222475143170875,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Elevated_AOD,Reliability,10,3517,8,1.4235335824297746,1.5600091238042637,0.13647554137448914,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Elevated_AOD,Calendar,1,3517,9,1.4235335824297746,2.4264567371115686,1.002923154681794,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Elevated_AOD,Calendar,2,3517,9,1.4235335824297746,2.45452444492138,1.0309908624916053,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Elevated_AOD,Calendar,3,3517,9,1.4235335824297746,2.4789329474576336,1.055399365027859,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Elevated_AOD,Calendar,4,3517,9,1.4235335824297746,2.4473069824502205,1.023773400020446,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Elevated_AOD,Calendar,5,3517,9,1.4235335824297746,2.4314491023227354,1.0079155198929608,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Elevated_AOD,Calendar,6,3517,9,1.4235335824297746,2.4711217927792637,1.0475882103494891,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Elevated_AOD,Calendar,7,3517,9,1.4235335824297746,2.490158253007111,1.0666246705773363,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Elevated_AOD,Calendar,8,3517,9,1.4235335824297746,2.46563352972238,1.0420999472926056,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Elevated_AOD,Calendar,9,3517,9,1.4235335824297746,2.458728183315734,1.0351946008859594,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Elevated_AOD,Calendar,10,3517,9,1.4235335824297746,2.471363119111447,1.0478295366816726,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Elevated_AOD,Rainfall,1,3517,15,1.4235335824297746,1.4083815236869395,-0.015152058742835095,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Elevated_AOD,Rainfall,2,3517,15,1.4235335824297746,1.4112140246606328,-0.012319557769141731,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Elevated_AOD,Rainfall,3,3517,15,1.4235335824297746,1.414678932589814,-0.008854649839960649,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Elevated_AOD,Rainfall,4,3517,15,1.4235335824297746,1.4054904544741018,-0.018043127955672755,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Elevated_AOD,Rainfall,5,3517,15,1.4235335824297746,1.4169343470578035,-0.006599235371971046,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Elevated_AOD,Rainfall,6,3517,15,1.4235335824297746,1.4129719869139838,-0.010561595515790723,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Elevated_AOD,Rainfall,7,3517,15,1.4235335824297746,1.4082473869132108,-0.015286195516563739,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Elevated_AOD,Rainfall,8,3517,15,1.4235335824297746,1.4108753276293835,-0.012658254800391067,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Elevated_AOD,Rainfall,9,3517,15,1.4235335824297746,1.4082507843836123,-0.015282798046162283,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Elevated_AOD,Rainfall,10,3517,15,1.4235335824297746,1.411353070394042,-0.01218051203573256,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Elevated_AOD,Meteorology,1,3517,15,1.4235335824297746,1.475201286292056,0.05166770386228148,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Elevated_AOD,Meteorology,2,3517,15,1.4235335824297746,1.4729120036322134,0.04937842120243885,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Elevated_AOD,Meteorology,3,3517,15,1.4235335824297746,1.4672630454677955,0.043729463038020944,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Elevated_AOD,Meteorology,4,3517,15,1.4235335824297746,1.4730965351201992,0.049562952690424655,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Elevated_AOD,Meteorology,5,3517,15,1.4235335824297746,1.4685925204317078,0.04505893800193328,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Elevated_AOD,Meteorology,6,3517,15,1.4235335824297746,1.4781119006672758,0.054578318237501255,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Elevated_AOD,Meteorology,7,3517,15,1.4235335824297746,1.4682924775532238,0.044758895123449216,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Elevated_AOD,Meteorology,8,3517,15,1.4235335824297746,1.4844064294755224,0.0608728470457478,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Elevated_AOD,Meteorology,9,3517,15,1.4235335824297746,1.4755934942956106,0.05205991186583603,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Elevated_AOD,Meteorology,10,3517,15,1.4235335824297746,1.467691356032372,0.04415777360259754,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Elevated_AOD,Atmospheric,1,3517,28,1.4235335824297746,1.6633929106107017,0.23985932818092714,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Elevated_AOD,Atmospheric,2,3517,28,1.4235335824297746,1.671352702684848,0.24781912025507347,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Elevated_AOD,Atmospheric,3,3517,28,1.4235335824297746,1.671078265387801,0.24754468295802634,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Elevated_AOD,Atmospheric,4,3517,28,1.4235335824297746,1.6679263829620017,0.24439280053222712,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Elevated_AOD,Atmospheric,5,3517,28,1.4235335824297746,1.6863294326482863,0.2627958502185117,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Elevated_AOD,Atmospheric,6,3517,28,1.4235335824297746,1.6585425725334366,0.23500899010366205,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Elevated_AOD,Atmospheric,7,3517,28,1.4235335824297746,1.6784652485800924,0.2549316661503178,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Elevated_AOD,Atmospheric,8,3517,28,1.4235335824297746,1.6609382161550892,0.23740463372531462,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Elevated_AOD,Atmospheric,9,3517,28,1.4235335824297746,1.6420207112109577,0.21848712878118315,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Elevated_AOD,Atmospheric,10,3517,28,1.4235335824297746,1.6630338087995722,0.23950022636979762,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Elevated_AOD,Road,1,3517,16,1.4235335824297746,1.7462591127698066,0.32272553034003204,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Elevated_AOD,Road,2,3517,16,1.4235335824297746,1.7493629742635843,0.32582939183380977,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Elevated_AOD,Road,3,3517,16,1.4235335824297746,1.7472942161035814,0.3237606336738068,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Elevated_AOD,Road,4,3517,16,1.4235335824297746,1.7403708961854871,0.31683731375571256,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Elevated_AOD,Road,5,3517,16,1.4235335824297746,1.742538560902199,0.3190049784724245,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Elevated_AOD,Road,6,3517,16,1.4235335824297746,1.7500850328596018,0.32655145042982725,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Elevated_AOD,Road,7,3517,16,1.4235335824297746,1.7465544861059665,0.32302090367619196,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Elevated_AOD,Road,8,3517,16,1.4235335824297746,1.7568074864602723,0.3332739040304977,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Elevated_AOD,Road,9,3517,16,1.4235335824297746,1.7529495836535784,0.3294160012238039,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Elevated_AOD,Road,10,3517,16,1.4235335824297746,1.7408748076793852,0.3173412252496106,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Rain_elevated_pollution,Traffic,1,1974,60,1.4923371331428443,17.397293744639587,15.904956611496743,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Rain_elevated_pollution,Traffic,2,1974,60,1.4923371331428443,17.673916458882257,16.181579325739413,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Rain_elevated_pollution,Traffic,3,1974,60,1.4923371331428443,17.008655886922238,15.516318753779395,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Rain_elevated_pollution,Traffic,4,1974,60,1.4923371331428443,17.600016002919137,16.107678869776294,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Rain_elevated_pollution,Traffic,5,1974,60,1.4923371331428443,17.88066102877858,16.388323895635736,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Rain_elevated_pollution,Traffic,6,1974,60,1.4923371331428443,17.30608933360864,15.813752200465796,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Rain_elevated_pollution,Traffic,7,1974,60,1.4923371331428443,17.895932939961646,16.403595806818803,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Rain_elevated_pollution,Traffic,8,1974,60,1.4923371331428443,17.305845743737805,15.813508610594962,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Rain_elevated_pollution,Traffic,9,1974,60,1.4923371331428443,17.3566142265477,15.864277093404855,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Rain_elevated_pollution,Traffic,10,1974,60,1.4923371331428443,17.894679821572247,16.402342688429403,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Rain_elevated_pollution,Reliability,1,1974,8,1.4923371331428443,1.6089166160050135,0.11657948286216913,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Rain_elevated_pollution,Reliability,2,1974,8,1.4923371331428443,1.6028665170924,0.11052938394955558,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Rain_elevated_pollution,Reliability,3,1974,8,1.4923371331428443,1.618177458387257,0.1258403252444127,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Rain_elevated_pollution,Reliability,4,1974,8,1.4923371331428443,1.6016676109491752,0.10933047780633087,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Rain_elevated_pollution,Reliability,5,1974,8,1.4923371331428443,1.6169360333783769,0.12459890023553255,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Rain_elevated_pollution,Reliability,6,1974,8,1.4923371331428443,1.6160631402043706,0.12372600706152626,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Rain_elevated_pollution,Reliability,7,1974,8,1.4923371331428443,1.5964956235257568,0.10415849038291247,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Rain_elevated_pollution,Reliability,8,1974,8,1.4923371331428443,1.6006723788492343,0.10833524570638997,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Rain_elevated_pollution,Reliability,9,1974,8,1.4923371331428443,1.6096269883887262,0.11728985524588187,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Rain_elevated_pollution,Reliability,10,1974,8,1.4923371331428443,1.6016480369529222,0.10931090381007791,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Rain_elevated_pollution,Calendar,1,1974,9,1.4923371331428443,2.561331577938741,1.0689944447958966,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Rain_elevated_pollution,Calendar,2,1974,9,1.4923371331428443,2.597157073479897,1.1048199403370527,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Rain_elevated_pollution,Calendar,3,1974,9,1.4923371331428443,2.621599177418831,1.1292620442759866,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Rain_elevated_pollution,Calendar,4,1974,9,1.4923371331428443,2.6395422701334805,1.1472051369906362,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Rain_elevated_pollution,Calendar,5,1974,9,1.4923371331428443,2.6181941626644423,1.125857029521598,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Rain_elevated_pollution,Calendar,6,1974,9,1.4923371331428443,2.645297906882696,1.1529607737398515,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Rain_elevated_pollution,Calendar,7,1974,9,1.4923371331428443,2.738413476734619,1.2460763435917745,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Rain_elevated_pollution,Calendar,8,1974,9,1.4923371331428443,2.708791365618643,1.2164542324757988,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Rain_elevated_pollution,Calendar,9,1974,9,1.4923371331428443,2.5260264465270192,1.033689313384175,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Rain_elevated_pollution,Calendar,10,1974,9,1.4923371331428443,2.6494584346051075,1.1571213014622632,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Rain_elevated_pollution,Rainfall,1,1974,15,1.4923371331428443,1.4842620934638089,-0.008075039679035445,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Rain_elevated_pollution,Rainfall,2,1974,15,1.4923371331428443,1.4813557978781122,-0.010981335264732106,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Rain_elevated_pollution,Rainfall,3,1974,15,1.4923371331428443,1.4882350517100316,-0.004102081432812765,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Rain_elevated_pollution,Rainfall,4,1974,15,1.4923371331428443,1.4895317357200824,-0.0028053974227619793,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Rain_elevated_pollution,Rainfall,5,1974,15,1.4923371331428443,1.4815720220306203,-0.010765111112224002,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Rain_elevated_pollution,Rainfall,6,1974,15,1.4923371331428443,1.4833594015907976,-0.00897773155204673,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Rain_elevated_pollution,Rainfall,7,1974,15,1.4923371331428443,1.4804967991688172,-0.011840333974027173,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Rain_elevated_pollution,Rainfall,8,1974,15,1.4923371331428443,1.4880677738209023,-0.004269359321942057,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Rain_elevated_pollution,Rainfall,9,1974,15,1.4923371331428443,1.4799274900643176,-0.012409643078526766,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Rain_elevated_pollution,Rainfall,10,1974,15,1.4923371331428443,1.4757278265883818,-0.016609306554462577,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Rain_elevated_pollution,Meteorology,1,1974,15,1.4923371331428443,1.5489621354051235,0.05662500226227918,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Rain_elevated_pollution,Meteorology,2,1974,15,1.4923371331428443,1.5573669834259356,0.06502985028309127,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Rain_elevated_pollution,Meteorology,3,1974,15,1.4923371331428443,1.5526884111831496,0.06035127804030527,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Rain_elevated_pollution,Meteorology,4,1974,15,1.4923371331428443,1.5500203009917501,0.057683167848905814,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Rain_elevated_pollution,Meteorology,5,1974,15,1.4923371331428443,1.560130551875101,0.06779341873225664,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Rain_elevated_pollution,Meteorology,6,1974,15,1.4923371331428443,1.5561641427722586,0.06382700962941423,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Rain_elevated_pollution,Meteorology,7,1974,15,1.4923371331428443,1.55411205143592,0.061774918293075576,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Rain_elevated_pollution,Meteorology,8,1974,15,1.4923371331428443,1.5421445538006457,0.049807420657801416,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Rain_elevated_pollution,Meteorology,9,1974,15,1.4923371331428443,1.548883349860854,0.056546216718009745,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Rain_elevated_pollution,Meteorology,10,1974,15,1.4923371331428443,1.542326718156139,0.04998958501329476,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Rain_elevated_pollution,Atmospheric,1,1974,28,1.4923371331428443,1.7503316538513454,0.25799452070850104,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Rain_elevated_pollution,Atmospheric,2,1974,28,1.4923371331428443,1.751907533505848,0.2595704003630037,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Rain_elevated_pollution,Atmospheric,3,1974,28,1.4923371331428443,1.7315330234825188,0.23919589033967448,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Rain_elevated_pollution,Atmospheric,4,1974,28,1.4923371331428443,1.7306247899275462,0.23828765678470187,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Rain_elevated_pollution,Atmospheric,5,1974,28,1.4923371331428443,1.7627253134642773,0.27038818032143297,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Rain_elevated_pollution,Atmospheric,6,1974,28,1.4923371331428443,1.7725566179919026,0.28021948484905823,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Rain_elevated_pollution,Atmospheric,7,1974,28,1.4923371331428443,1.7363153636073068,0.24397823046446243,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Rain_elevated_pollution,Atmospheric,8,1974,28,1.4923371331428443,1.7408817050345082,0.2485445718916639,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Rain_elevated_pollution,Atmospheric,9,1974,28,1.4923371331428443,1.748242111231821,0.2559049780889766,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Rain_elevated_pollution,Atmospheric,10,1974,28,1.4923371331428443,1.752016124190692,0.25967899104784764,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Rain_elevated_pollution,Road,1,1974,16,1.4923371331428443,1.9003914682014054,0.40805433505856104,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Rain_elevated_pollution,Road,2,1974,16,1.4923371331428443,1.8710084281954886,0.3786712950526443,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Rain_elevated_pollution,Road,3,1974,16,1.4923371331428443,1.888582925947886,0.3962457928050416,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Rain_elevated_pollution,Road,4,1974,16,1.4923371331428443,1.8736282820155676,0.3812911488727233,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Rain_elevated_pollution,Road,5,1974,16,1.4923371331428443,1.9046391387599337,0.4123020056170894,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Rain_elevated_pollution,Road,6,1974,16,1.4923371331428443,1.8839841576614564,0.3916470245186121,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Rain_elevated_pollution,Road,7,1974,16,1.4923371331428443,1.8742011513753503,0.38186401823250593,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Rain_elevated_pollution,Road,8,1974,16,1.4923371331428443,1.8716958286552081,0.3793586955123638,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Rain_elevated_pollution,Road,9,1974,16,1.4923371331428443,1.8929397714415823,0.400602638298738,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260623,Rain_elevated_pollution,Road,10,1974,16,1.4923371331428443,1.89443359838793,0.4020964652450856,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Overall_test,Traffic,1,13539,60,1.3944295520887193,14.239511206505949,12.845081654417228,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Overall_test,Traffic,2,13539,60,1.3944295520887193,14.487589155082985,13.093159602994266,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Overall_test,Traffic,3,13539,60,1.3944295520887193,14.304899508621384,12.910469956532665,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Overall_test,Traffic,4,13539,60,1.3944295520887193,14.371237210529836,12.976807658441118,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Overall_test,Traffic,5,13539,60,1.3944295520887193,14.429012336189047,13.034582784100326,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Overall_test,Traffic,6,13539,60,1.3944295520887193,14.423070894246921,13.028641342158203,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Overall_test,Traffic,7,13539,60,1.3944295520887193,14.426530582356506,13.032101030267786,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Overall_test,Traffic,8,13539,60,1.3944295520887193,14.389399196843492,12.994969644754772,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Overall_test,Traffic,9,13539,60,1.3944295520887193,14.465343218699461,13.070913666610743,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Overall_test,Traffic,10,13539,60,1.3944295520887193,14.420424606473887,13.025995054385167,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Overall_test,Reliability,1,13539,8,1.3944295520887193,1.48399162370433,0.0895620716156107,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Overall_test,Reliability,2,13539,8,1.3944295520887193,1.4799779592789644,0.08554840719024503,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Overall_test,Reliability,3,13539,8,1.3944295520887193,1.4865091347848776,0.09207958269615824,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Overall_test,Reliability,4,13539,8,1.3944295520887193,1.4808529607636316,0.08642340867491227,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Overall_test,Reliability,5,13539,8,1.3944295520887193,1.4810742271989294,0.08664467511021012,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Overall_test,Reliability,6,13539,8,1.3944295520887193,1.4859464239891602,0.09151687190044089,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Overall_test,Reliability,7,13539,8,1.3944295520887193,1.485312704975761,0.09088315288704174,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Overall_test,Reliability,8,13539,8,1.3944295520887193,1.4779115642270828,0.08348201213836348,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Overall_test,Reliability,9,13539,8,1.3944295520887193,1.4830562304443162,0.0886266783555969,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Overall_test,Reliability,10,13539,8,1.3944295520887193,1.4865380060802778,0.09210845399155843,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Overall_test,Calendar,1,13539,9,1.3944295520887193,2.1871281345911315,0.7926985825024122,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Overall_test,Calendar,2,13539,9,1.3944295520887193,2.1384193257930746,0.7439897737043553,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Overall_test,Calendar,3,13539,9,1.3944295520887193,2.1668796244307895,0.7724500723420702,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Overall_test,Calendar,4,13539,9,1.3944295520887193,2.1498093771254188,0.7553798250366994,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Overall_test,Calendar,5,13539,9,1.3944295520887193,2.166377370909345,0.7719478188206255,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Overall_test,Calendar,6,13539,9,1.3944295520887193,2.190162984439147,0.7957334323504277,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Overall_test,Calendar,7,13539,9,1.3944295520887193,2.157551094462971,0.7631215423742517,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Overall_test,Calendar,8,13539,9,1.3944295520887193,2.228850625201542,0.8344210731128228,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Overall_test,Calendar,9,13539,9,1.3944295520887193,2.1476435091158756,0.7532139570271563,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Overall_test,Calendar,10,13539,9,1.3944295520887193,2.2171548427276835,0.8227252906389642,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Overall_test,Rainfall,1,13539,15,1.3944295520887193,1.4027577405349567,0.008328188446237395,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Overall_test,Rainfall,2,13539,15,1.3944295520887193,1.4035302397882956,0.009100687699576282,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Overall_test,Rainfall,3,13539,15,1.3944295520887193,1.4053482500838865,0.010918697995167204,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Overall_test,Rainfall,4,13539,15,1.3944295520887193,1.4042844393329812,0.009854887244261867,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Overall_test,Rainfall,5,13539,15,1.3944295520887193,1.4030192013525535,0.00858964926383421,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Overall_test,Rainfall,6,13539,15,1.3944295520887193,1.4038122243853286,0.009382672296609273,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Overall_test,Rainfall,7,13539,15,1.3944295520887193,1.4024391903313629,0.008009638242643558,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Overall_test,Rainfall,8,13539,15,1.3944295520887193,1.4035640147499118,0.009134462661192444,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Overall_test,Rainfall,9,13539,15,1.3944295520887193,1.403340684525544,0.008911132436824731,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Overall_test,Rainfall,10,13539,15,1.3944295520887193,1.4056856785355425,0.011256126446823167,positive delta means the group was useful
