scenario,reliability_group,experiment,model,horizon,seed_count,sample_count_mean,MAE_mean,MAE_std,RMSE_mean,RMSE_std,sMAPE_mean,sMAPE_std,R2_mean,R2_std
S2_rain,Medium,E3_meteorology,E3_meteorology_aware_xgboost,1,5,1814.0,0.8020218888366543,0.004513769142169085,1.9736565675203515,0.004005915437946577,0.9817961150491306,0.004817185249925687,0.982828472251194,6.972873580756667e-05
S2_rain,Medium,E3_meteorology,E3_meteorology_aware_xgboost,3,5,1809.0,1.0933713735478874,0.009133354154385173,2.4796431315488165,0.009143415817435125,1.3745584063175744,0.01124871454681725,0.974040073181375,0.00019161103515651608
S2_rain,Medium,E3_meteorology,E3_meteorology_aware_xgboost,6,5,1795.0,1.0046626650102735,0.010917060830953337,2.121580395971166,0.008908778240279943,1.2049464780226162,0.012327358160299165,0.9796897324655861,0.00017057581231606114
S2_rain,Medium,E4_atmospheric,E4_atmospheric_context_xgboost,1,5,1814.0,0.8819041406140087,0.01732603816104415,1.973502399828853,0.009012293569084074,1.062904638813483,0.018222613496109142,0.9828309249253037,0.00015701085823126727
S2_rain,Medium,E4_atmospheric,E4_atmospheric_context_xgboost,3,5,1809.0,1.2587271231192128,0.021697089643992543,2.607137986752136,0.03231953168868276,1.5501647321814478,0.028020648330993624,0.9712986847062443,0.0007114939179782752
S2_rain,Medium,E4_atmospheric,E4_atmospheric_context_xgboost,6,5,1795.0,1.1898181886239083,0.018601427860810007,2.2667011115208173,0.02315428873657621,1.3955261442608082,0.018577108574693607,0.9768145623780903,0.00047552889073428653
S2_rain,Medium,E5_full_fusion,E5_full_fusion_xgboost,1,5,1814.0,0.9525919152217417,0.018586467842827865,2.0356610089482685,0.015020555033976785,1.1420495033605735,0.021056527229629942,0.9817318668299544,0.0002687262292457085
S2_rain,Medium,E5_full_fusion,E5_full_fusion_xgboost,3,5,1809.0,1.3121980711046184,0.022205191542142465,2.629231888688044,0.015798842959015267,1.6148660592525867,0.023262317825883765,0.9708129163644117,0.00035134877038606275
S2_rain,Medium,E5_full_fusion,E5_full_fusion_xgboost,6,5,1795.0,1.293857194339111,0.02606730481747374,2.3429756785046534,0.036173170041879005,1.502215514286192,0.02905446859578884,0.975225271781904,0.0007638949473006038
S2_rain,Low,E1_traffic_only,E1_traffic_only_xgboost,1,5,2685.0,1.3280255777653813,0.014049474212187354,2.7758428563203053,0.015620480360424642,2.003772065524936,0.01387261534961766,0.9821249576393385,0.00020099383058605878
S2_rain,Low,E1_traffic_only,E1_traffic_only_xgboost,3,5,2769.0,1.6566147247347516,0.010529933012873636,3.351229249215797,0.014242672857543964,2.5350720887829943,0.015063602654454172,0.9731467861728589,0.00022833410504700184
S2_rain,Low,E1_traffic_only,E1_traffic_only_xgboost,6,5,2911.0,1.9822320930029291,0.020326847849128464,3.801230223889172,0.039836138268872064,2.9262516334826913,0.033342380981194526,0.9636867828651475,0.0007593872743084857
S2_rain,Low,E3_meteorology,E3_meteorology_aware_xgboost,1,5,2685.0,1.357277285366899,0.009739486435097918,2.81900412474385,0.014511612469967215,2.058654244385258,0.012018053326073627,0.9815648381794793,0.00019032155766391718
