scenario,reliability_group,experiment,model,horizon,seed,sample_count,MAE,RMSE,sMAPE,R2
S2_rain,Low,E4_atmospheric,E4_atmospheric_context_xgboost,1,20260623,2685,1.4913118697011938,2.8448376558617725,2.2024733353922223,0.9812258060361114
S2_rain,Low,E4_atmospheric,E4_atmospheric_context_xgboost,1,20260715,2685,1.49294876600629,2.862171371873099,2.2042479546078777,0.9809963251272895
S2_rain,Low,E4_atmospheric,E4_atmospheric_context_xgboost,1,20260718,2685,1.4875097625940799,2.854646805909903,2.2024707882276284,0.9810961140095649
S2_rain,Low,E4_atmospheric,E4_atmospheric_context_xgboost,3,42,2769,1.8379614832198359,3.492700533834392,2.72089762610272,0.9708321498552656
S2_rain,Low,E4_atmospheric,E4_atmospheric_context_xgboost,3,2025,2769,1.7999669234933757,3.5181757995500695,2.6858416686942372,0.9704051057337137
S2_rain,Low,E4_atmospheric,E4_atmospheric_context_xgboost,3,20260623,2769,1.785973220206174,3.4732182815557837,2.659266995724565,0.9711566383406932
S2_rain,Low,E4_atmospheric,E4_atmospheric_context_xgboost,3,20260715,2769,1.8391913224230954,3.49424625803486,2.732586565508718,0.9708063271843084
S2_rain,Low,E4_atmospheric,E4_atmospheric_context_xgboost,3,20260718,2769,1.7978443105800266,3.466725762331727,2.6809485295843745,0.9712643718810473
S2_rain,Low,E4_atmospheric,E4_atmospheric_context_xgboost,6,42,2911,2.166933750164382,3.8887048616814472,3.0950814111190526,0.9619995981438129
S2_rain,Low,E4_atmospheric,E4_atmospheric_context_xgboost,6,2025,2911,2.1516259020769652,3.905765339282116,3.0989298411453725,0.961665436953586
S2_rain,Low,E4_atmospheric,E4_atmospheric_context_xgboost,6,20260623,2911,2.179481155673322,3.9029666321533183,3.1186299474086523,0.9617203551408341
S2_rain,Low,E4_atmospheric,E4_atmospheric_context_xgboost,6,20260715,2911,2.157533913265863,3.884890474746788,3.0783318765392247,0.96207410991699
S2_rain,Low,E4_atmospheric,E4_atmospheric_context_xgboost,6,20260718,2911,2.1479280014675832,3.9325875207059005,3.0878498494291464,0.9611371168591456
S2_rain,Low,E5_full_fusion,E5_full_fusion_xgboost,1,42,2685,1.5612548446418484,2.8769301719321616,2.2986018303361706,0.9807998347516695
S2_rain,Low,E5_full_fusion,E5_full_fusion_xgboost,1,2025,2685,1.5451220096940954,2.890781681342617,2.2852757580683876,0.9806145042157602
S2_rain,Low,E5_full_fusion,E5_full_fusion_xgboost,1,20260623,2685,1.516458717786622,2.880134828215314,2.2498273527977943,0.9807570362156718
S2_rain,Low,E5_full_fusion,E5_full_fusion_xgboost,1,20260715,2685,1.537927161038551,2.8748520176300043,2.272056757543467,0.9808275632625427
S2_rain,Low,E5_full_fusion,E5_full_fusion_xgboost,1,20260718,2685,1.5576298346776982,2.869563711972483,2.297682666661036,0.9808980339870136
S2_rain,Low,E5_full_fusion,E5_full_fusion_xgboost,3,42,2769,1.910825072463359,3.5675688914242163,2.8313565872266135,0.9695682830739909
S2_rain,Low,E5_full_fusion,E5_full_fusion_xgboost,3,2025,2769,1.8997382438037889,3.5189656564211345,2.8047293152543866,0.9703918156902763
S2_rain,Low,E5_full_fusion,E5_full_fusion_xgboost,3,20260623,2769,1.9172173620949329,3.5195302213844553,2.8210106893421067,0.9703823145549909
S2_rain,Low,E5_full_fusion,E5_full_fusion_xgboost,3,20260715,2769,1.875271734382553,3.5158893321241016,2.786508663589571,0.9704435607609108
S2_rain,Low,E5_full_fusion,E5_full_fusion_xgboost,3,20260718,2769,1.8596497987228509,3.5225620257786097,2.7676509772265727,0.9703312658644105
S2_rain,Low,E5_full_fusion,E5_full_fusion_xgboost,6,42,2911,2.211522118496237,3.872888868195904,3.140158794438634,0.9623080771457445
S2_rain,Low,E5_full_fusion,E5_full_fusion_xgboost,6,2025,2911,2.188396885953899,3.8658369478972228,3.123623665602949,0.962445214282676
S2_rain,Low,E5_full_fusion,E5_full_fusion_xgboost,6,20260623,2911,2.21855073511894,3.9071365557112165,3.1469720995714185,0.9616385156179658
S2_rain,Low,E5_full_fusion,E5_full_fusion_xgboost,6,20260715,2911,2.208874014886428,3.9072845865889896,3.1477105278926394,0.9616356087363148
S2_rain,Low,E5_full_fusion,E5_full_fusion_xgboost,6,20260718,2911,2.1950304282758566,3.8802501563794034,3.1250657925422884,0.9621646571798752
S7_elevated_aod,High,E1_traffic_only,E1_traffic_only_xgboost,1,42,1564,0.901044671594436,2.739115911954348,1.0150247445035951,0.8635289191421646
S7_elevated_aod,High,E1_traffic_only,E1_traffic_only_xgboost,1,2025,1564,0.9013299885105092,2.722384762167205,1.0140446703254102,0.8651910208221623
S7_elevated_aod,High,E1_traffic_only,E1_traffic_only_xgboost,1,20260623,1564,0.8990207063978998,2.71326026720271,1.0117369425083473,0.8660931728572516
S7_elevated_aod,High,E1_traffic_only,E1_traffic_only_xgboost,1,20260715,1564,0.903200412142104,2.733844467086407,1.016625075170795,0.8640536925050564
S7_elevated_aod,High,E1_traffic_only,E1_traffic_only_xgboost,1,20260718,1564,0.8858897549823525,2.73516148717689,0.9975037412756148,0.8639226776303834
S7_elevated_aod,High,E1_traffic_only,E1_traffic_only_xgboost,3,42,1509,1.1327007985520579,2.9653339547599304,1.2421284936340058,0.8537888210325724
S7_elevated_aod,High,E1_traffic_only,E1_traffic_only_xgboost,3,2025,1509,1.1226453779021293,2.939385772173898,1.2302089485704082,0.8563364700218341
S7_elevated_aod,High,E1_traffic_only,E1_traffic_only_xgboost,3,20260623,1509,1.111172452150972,2.938701708715154,1.218117824603917,0.8564033299329804
S7_elevated_aod,High,E1_traffic_only,E1_traffic_only_xgboost,3,20260715,1509,1.1212041579731677,2.945746139696226,1.230325133425465,0.8557140668875131
S7_elevated_aod,High,E1_traffic_only,E1_traffic_only_xgboost,3,20260718,1509,1.1270819264372531,2.9506736802927063,1.2355923273863625,0.8552309502807255
S7_elevated_aod,High,E1_traffic_only,E1_traffic_only_xgboost,6,42,1393,0.9216543436335672,2.819750457273623,1.0094224301621502,0.8699002836591626
S7_elevated_aod,High,E1_traffic_only,E1_traffic_only_xgboost,6,2025,1393,0.9172302888722816,2.80844356345393,1.0050299418899167,0.87094156328876
S7_elevated_aod,High,E1_traffic_only,E1_traffic_only_xgboost,6,20260623,1393,0.9138680563271971,2.807853908385832,1.0025201994956927,0.8709957512905284
S7_elevated_aod,High,E1_traffic_only,E1_traffic_only_xgboost,6,20260715,1393,0.9148883221679452,2.799957687847535,1.002713284974967,0.8717203001580944
S7_elevated_aod,High,E1_traffic_only,E1_traffic_only_xgboost,6,20260718,1393,0.9120975247009087,2.7989047148003774,0.9996439425653098,0.8718167656642318
S7_elevated_aod,High,E3_meteorology,E3_meteorology_aware_xgboost,1,42,1564,0.8439214264137157,2.6678270034127016,0.9552469324696302,0.870540138575128
S7_elevated_aod,High,E3_meteorology,E3_meteorology_aware_xgboost,1,2025,1564,0.8410534789596777,2.6472887467021216,0.9502297763734183,0.8725257584640213
S7_elevated_aod,High,E3_meteorology,E3_meteorology_aware_xgboost,1,20260623,1564,0.8215340681799638,2.6640751779243725,0.9287503262053209,0.8709040072023952
S7_elevated_aod,High,E3_meteorology,E3_meteorology_aware_xgboost,1,20260715,1564,0.8428705919530791,2.672586060946113,0.9516320496806624,0.8700778473879964
S7_elevated_aod,High,E3_meteorology,E3_meteorology_aware_xgboost,1,20260718,1564,0.838707715755635,2.6787211370020816,0.948291561315988,0.8694806751033965
S7_elevated_aod,High,E3_meteorology,E3_meteorology_aware_xgboost,3,42,1509,1.1248716873024007,2.8925227661528243,1.2328509760637292,0.8608808454742722
S7_elevated_aod,High,E3_meteorology,E3_meteorology_aware_xgboost,3,2025,1509,1.1281291227717785,2.899549477028864,1.2365513148405178,0.8602041092681996
S7_elevated_aod,High,E3_meteorology,E3_meteorology_aware_xgboost,3,20260623,1509,1.1090340501613798,2.8943380374063503,1.2162876895343953,0.8607061756335359
S7_elevated_aod,High,E3_meteorology,E3_meteorology_aware_xgboost,3,20260715,1509,1.0969573860008353,2.876578464823089,1.2029372949135546,0.8624103367745501
S7_elevated_aod,High,E3_meteorology,E3_meteorology_aware_xgboost,3,20260718,1509,1.0877208966726442,2.8838704996603783,1.193860657144437,0.8617118817819408
S7_elevated_aod,High,E3_meteorology,E3_meteorology_aware_xgboost,6,42,1393,0.9980563902917675,2.652810365940766,1.0897548680657068,0.8848490805791475
S7_elevated_aod,High,E3_meteorology,E3_meteorology_aware_xgboost,6,2025,1393,1.0182835874902088,2.6788778878049615,1.1106195642531436,0.8825749285583504
S7_elevated_aod,High,E3_meteorology,E3_meteorology_aware_xgboost,6,20260623,1393,1.0155558653441479,2.659616707663558,1.1097501385947495,0.8842574348563711
S7_elevated_aod,High,E3_meteorology,E3_meteorology_aware_xgboost,6,20260715,1393,1.0381670310811637,2.6979530308818296,1.134646456382995,0.8808967074392579
S7_elevated_aod,High,E3_meteorology,E3_meteorology_aware_xgboost,6,20260718,1393,1.0397493773654591,2.6896142703726755,1.1349212488418905,0.8816318121528751
S7_elevated_aod,High,E4_atmospheric,E4_atmospheric_context_xgboost,1,42,1564,1.0131849433658273,2.6470928418155735,1.1209800066844895,0.8725446244852185
S7_elevated_aod,High,E4_atmospheric,E4_atmospheric_context_xgboost,1,2025,1564,1.1346381562241914,2.760361888103519,1.249311679258763,0.8614036303476071
S7_elevated_aod,High,E4_atmospheric,E4_atmospheric_context_xgboost,1,20260623,1564,1.0569606774501688,2.672034770187888,1.1671407463275858,0.8701314415422261
S7_elevated_aod,High,E4_atmospheric,E4_atmospheric_context_xgboost,1,20260715,1564,1.0467174177177931,2.661598962689795,1.1571722240980287,0.8711438809889243
S7_elevated_aod,High,E4_atmospheric,E4_atmospheric_context_xgboost,1,20260718,1564,1.0335865102054111,2.622350805302162,1.1436676388557565,0.8749161074945888
S7_elevated_aod,High,E4_atmospheric,E4_atmospheric_context_xgboost,3,42,1509,1.0401977773320472,2.718811545597237,1.1324121454638834,0.8770887688040402
S7_elevated_aod,High,E4_atmospheric,E4_atmospheric_context_xgboost,3,2025,1509,1.1401528117670927,2.7851356913298435,1.2333287906676471,0.8710189002712446
S7_elevated_aod,High,E4_atmospheric,E4_atmospheric_context_xgboost,3,20260623,1509,1.0563309544992416,2.7209404566078863,1.1488980361706547,0.876896207079463
S7_elevated_aod,High,E4_atmospheric,E4_atmospheric_context_xgboost,3,20260715,1509,1.1014679035972965,2.7800248490625368,1.194759235652786,0.8714918375333998
S7_elevated_aod,High,E4_atmospheric,E4_atmospheric_context_xgboost,3,20260718,1509,1.0597608847309479,2.7342274391335626,1.1523143501167514,0.8756909828794666
S7_elevated_aod,High,E4_atmospheric,E4_atmospheric_context_xgboost,6,42,1393,0.9320941394697282,2.68266805046114,1.0189887037318048,0.8822424199618247
S7_elevated_aod,High,E4_atmospheric,E4_atmospheric_context_xgboost,6,2025,1393,0.9494072237948133,2.6993821185261084,1.0364738945044938,0.8807704975896884
S7_elevated_aod,High,E4_atmospheric,E4_atmospheric_context_xgboost,6,20260623,1393,0.8909747673010934,2.7004559043797487,0.9763491332316745,0.8806756222357809
S7_elevated_aod,High,E4_atmospheric,E4_atmospheric_context_xgboost,6,20260715,1393,0.9261785161697741,2.672318181896022,1.0127627916816682,0.8831492965521817
S7_elevated_aod,High,E4_atmospheric,E4_atmospheric_context_xgboost,6,20260718,1393,0.9035519063401433,2.709193493694548,0.9880271258223229,0.8799022016177308
S7_elevated_aod,High,E5_full_fusion,E5_full_fusion_xgboost,1,42,1564,0.9743605302321231,2.6578889432710513,1.0828645196139508,0.8715028573230341
S7_elevated_aod,High,E5_full_fusion,E5_full_fusion_xgboost,1,2025,1564,0.9149511740538979,2.661561673056302,1.0223790287603018,0.8711474915732828
S7_elevated_aod,High,E5_full_fusion,E5_full_fusion_xgboost,1,20260623,1564,0.983632264133203,2.654822792213115,1.0946762287082996,0.8717991559293435
S7_elevated_aod,High,E5_full_fusion,E5_full_fusion_xgboost,1,20260715,1564,0.9224188317626538,2.650572932357057,1.0312459902588036,0.8722092771124903
S7_elevated_aod,High,E5_full_fusion,E5_full_fusion_xgboost,1,20260718,1564,0.9592524932575145,2.655084232081999,1.0686741913659286,0.8717739049315849
S7_elevated_aod,High,E5_full_fusion,E5_full_fusion_xgboost,3,42,1509,1.0721923342755963,2.7701060599416834,1.1652040129253565,0.8724072045127664
S7_elevated_aod,High,E5_full_fusion,E5_full_fusion_xgboost,3,2025,1509,1.0719165258489751,2.7469634145078357,1.164843055252106,0.8745302280667921
S7_elevated_aod,High,E5_full_fusion,E5_full_fusion_xgboost,3,20260623,1509,1.0426479337071646,2.732788263218962,1.1355603037896504,0.8758218099333321
S7_elevated_aod,High,E5_full_fusion,E5_full_fusion_xgboost,3,20260715,1509,1.0759612096706868,2.7566039090892303,1.169044080727142,0.87364800795051
S7_elevated_aod,High,E5_full_fusion,E5_full_fusion_xgboost,3,20260718,1509,1.0908346999842309,2.7657909906262605,1.1831870891273006,0.8728044044209975
S7_elevated_aod,High,E5_full_fusion,E5_full_fusion_xgboost,6,42,1393,0.9554902035872255,2.5589323711508998,1.0460151237565187,0.8928548259444824
S7_elevated_aod,High,E5_full_fusion,E5_full_fusion_xgboost,6,2025,1393,0.9445015806192186,2.5505267419134596,1.0344919163505133,0.8935575748148928
S7_elevated_aod,High,E5_full_fusion,E5_full_fusion_xgboost,6,20260623,1393,0.9730435125164281,2.5385137049004762,1.0637500888605118,0.8945579057877352
S7_elevated_aod,High,E5_full_fusion,E5_full_fusion_xgboost,6,20260715,1393,0.9469143396702985,2.5966500879850245,1.0371416055162146,0.8896729874531208
S7_elevated_aod,High,E5_full_fusion,E5_full_fusion_xgboost,6,20260718,1393,0.967570002497198,2.573845712661225,1.0566488155773104,0.8916023123473524
S7_elevated_aod,Medium,E1_traffic_only,E1_traffic_only_xgboost,1,42,591,0.7363242233801345,1.724786070386343,0.9617846397911809,0.9892384466992874
S7_elevated_aod,Medium,E1_traffic_only,E1_traffic_only_xgboost,1,2025,591,0.7520385621700728,1.7509102910364749,0.9798836627016858,0.9889099812744168
S7_elevated_aod,Medium,E1_traffic_only,E1_traffic_only_xgboost,1,20260623,591,0.7455084071882822,1.728806548286206,0.9666058860389928,0.9891882178446085
S7_elevated_aod,Medium,E1_traffic_only,E1_traffic_only_xgboost,1,20260715,591,0.7508508874814657,1.7550060507985594,0.9769085411664763,0.9888580366617009
S7_elevated_aod,Medium,E1_traffic_only,E1_traffic_only_xgboost,1,20260718,591,0.7400272595297464,1.7384809521458577,0.9645519536233762,0.989066873775051
S7_elevated_aod,Medium,E1_traffic_only,E1_traffic_only_xgboost,3,42,571,1.0507792925458865,2.2224271403769738,1.490308136326759,0.9840109774512887
S7_elevated_aod,Medium,E1_traffic_only,E1_traffic_only_xgboost,3,2025,571,1.0593924914892834,2.2210163516436907,1.5108678002465217,0.9840312705559444
S7_elevated_aod,Medium,E1_traffic_only,E1_traffic_only_xgboost,3,20260623,571,1.0509413203090794,2.212154578941178,1.5001832492744873,0.9841584456109691
S7_elevated_aod,Medium,E1_traffic_only,E1_traffic_only_xgboost,3,20260715,571,1.0473385759076388,2.2204405542941994,1.493559403697443,0.98403954925251
S7_elevated_aod,Medium,E1_traffic_only,E1_traffic_only_xgboost,3,20260718,571,1.053252358778972,2.2207756707841133,1.4977444197775545,0.9840347312772331
S7_elevated_aod,Medium,E1_traffic_only,E1_traffic_only_xgboost,6,42,547,0.909288861299709,2.2179521648925977,1.2134338981350763,0.9821978189539469
S7_elevated_aod,Medium,E1_traffic_only,E1_traffic_only_xgboost,6,2025,547,0.9192192296150762,2.1951802139815135,1.2165639827223587,0.9825614961388043
S7_elevated_aod,Medium,E1_traffic_only,E1_traffic_only_xgboost,6,20260623,547,0.8985698339635465,2.182803551256398,1.1941667373019182,0.9827575821290019
S7_elevated_aod,Medium,E1_traffic_only,E1_traffic_only_xgboost,6,20260715,547,0.9085344857373375,2.2085647818693355,1.212520059528259,0.9823481939165009
S7_elevated_aod,Medium,E1_traffic_only,E1_traffic_only_xgboost,6,20260718,547,0.8966588380059262,2.1846809486330154,1.1944452336063693,0.9827279094716391
S7_elevated_aod,Medium,E3_meteorology,E3_meteorology_aware_xgboost,1,42,591,0.7424293354548643,1.7391375760903574,0.9729631490874864,0.9890586133357252
S7_elevated_aod,Medium,E3_meteorology,E3_meteorology_aware_xgboost,1,2025,591,0.7462581167635243,1.7351992986937341,0.9707993271802375,0.9891081107733956
S7_elevated_aod,Medium,E3_meteorology,E3_meteorology_aware_xgboost,1,20260623,591,0.7155803084440711,1.7114729710596095,0.9342559833291431,0.9894039358612201
S7_elevated_aod,Medium,E3_meteorology,E3_meteorology_aware_xgboost,1,20260715,591,0.7398881984308353,1.7287789319048257,0.9605556040525709,0.989188563261989
S7_elevated_aod,Medium,E3_meteorology,E3_meteorology_aware_xgboost,1,20260718,591,0.7434579159671549,1.731604231357906,0.9698130597804108,0.9891531966738804
S7_elevated_aod,Medium,E3_meteorology,E3_meteorology_aware_xgboost,3,42,571,1.108898565912553,2.2148414220612493,1.5678622354468947,0.9841199405079153
S7_elevated_aod,Medium,E3_meteorology,E3_meteorology_aware_xgboost,3,2025,571,1.115459958781851,2.226575364107899,1.5726506055096252,0.9839512338121914
S7_elevated_aod,Medium,E3_meteorology,E3_meteorology_aware_xgboost,3,20260623,571,1.0851737232286196,2.1683258796244305,1.5348432910000618,0.9847799542656057
S7_elevated_aod,Medium,E3_meteorology,E3_meteorology_aware_xgboost,3,20260715,571,1.1054733686118674,2.221425850095813,1.5616158181098696,0.9840253815647962
S7_elevated_aod,Medium,E3_meteorology,E3_meteorology_aware_xgboost,3,20260718,571,1.0819022205929554,2.1689404540702912,1.5328612272701607,0.9847713253257819
S7_elevated_aod,Medium,E3_meteorology,E3_meteorology_aware_xgboost,6,42,547,0.9572118895145396,2.1378410789045597,1.2530161015291152,0.9834606019890264
S7_elevated_aod,Medium,E3_meteorology,E3_meteorology_aware_xgboost,6,2025,547,0.9404737231936272,2.0952159066512777,1.2307143271775969,0.9841135658188843
S7_elevated_aod,Medium,E3_meteorology,E3_meteorology_aware_xgboost,6,20260623,547,0.9448237891606919,2.073110209905493,1.2344108782034457,0.9844470189194785
S7_elevated_aod,Medium,E3_meteorology,E3_meteorology_aware_xgboost,6,20260715,547,0.9646186019646402,2.1327068514220247,1.2593882286847795,0.9835399484516882
S7_elevated_aod,Medium,E3_meteorology,E3_meteorology_aware_xgboost,6,20260718,547,0.9390530448509091,2.0858836828480163,1.2300289483200755,0.9842547690127824
S7_elevated_aod,Medium,E4_atmospheric,E4_atmospheric_context_xgboost,1,42,591,0.8297475213461251,1.7580809061967735,1.0705115017708169,0.9888189599432762
S7_elevated_aod,Medium,E4_atmospheric,E4_atmospheric_context_xgboost,1,2025,591,0.8156979590435857,1.7667240070950527,1.057949751577148,0.9887087529492306
S7_elevated_aod,Medium,E4_atmospheric,E4_atmospheric_context_xgboost,1,20260623,591,0.8374016113625498,1.7732723418769594,1.0762529091769482,0.9886248961701088
S7_elevated_aod,Medium,E4_atmospheric,E4_atmospheric_context_xgboost,1,20260715,591,0.8313016716128208,1.7876632595017328,1.0761910314467191,0.9884395186382005
S7_elevated_aod,Medium,E4_atmospheric,E4_atmospheric_context_xgboost,1,20260718,591,0.8364799198294789,1.7655485343817885,1.0865082710181744,0.9887237729946609
S7_elevated_aod,Medium,E4_atmospheric,E4_atmospheric_context_xgboost,3,42,571,1.140528033646797,2.3028009796465305,1.6068931513790057,0.9828335828445179
S7_elevated_aod,Medium,E4_atmospheric,E4_atmospheric_context_xgboost,3,2025,571,1.1120726100478477,2.246548133141775,1.5592946526078026,0.9836620220049068
S7_elevated_aod,Medium,E4_atmospheric,E4_atmospheric_context_xgboost,3,20260623,571,1.116753125566526,2.2565175708656775,1.5713554956926963,0.9835166951752294
S7_elevated_aod,Medium,E4_atmospheric,E4_atmospheric_context_xgboost,3,20260715,571,1.1122259261381258,2.2315439927159284,1.5569601816191523,0.9838795278813197
S7_elevated_aod,Medium,E4_atmospheric,E4_atmospheric_context_xgboost,3,20260718,571,1.1134631507103026,2.22013796528368,1.5635766087850196,0.9840438989550268
S7_elevated_aod,Medium,E4_atmospheric,E4_atmospheric_context_xgboost,6,42,547,0.8946802909892918,2.0524178031557954,1.1699117742601073,0.9847559484396058
S7_elevated_aod,Medium,E4_atmospheric,E4_atmospheric_context_xgboost,6,2025,547,0.8865104298704939,2.055202950574587,1.1733552683245552,0.9847145477676882
S7_elevated_aod,Medium,E4_atmospheric,E4_atmospheric_context_xgboost,6,20260623,547,0.8614588503282585,2.03066261225662,1.1376218544665646,0.9850774030763796
S7_elevated_aod,Medium,E4_atmospheric,E4_atmospheric_context_xgboost,6,20260715,547,0.8908121949358004,2.053123720277334,1.1709304294718486,0.9847454604311902
S7_elevated_aod,Medium,E4_atmospheric,E4_atmospheric_context_xgboost,6,20260718,547,0.8659589610544376,2.005613016232963,1.1470448505763533,0.9854432929622579
S7_elevated_aod,Medium,E5_full_fusion,E5_full_fusion_xgboost,1,42,591,0.7800449055060115,1.719768579686819,1.0092767589548517,0.9893009674442934
S7_elevated_aod,Medium,E5_full_fusion,E5_full_fusion_xgboost,1,2025,591,0.7615620711531534,1.7171183425090613,0.9835749557880955,0.9893339173726317
S7_elevated_aod,Medium,E5_full_fusion,E5_full_fusion_xgboost,1,20260623,591,0.7809000302490647,1.7087388504356178,1.0052644609688517,0.9894377637709844
S7_elevated_aod,Medium,E5_full_fusion,E5_full_fusion_xgboost,1,20260715,591,0.7747591572700754,1.7103036592701641,1.005936116087165,0.9894184097913942
S7_elevated_aod,Medium,E5_full_fusion,E5_full_fusion_xgboost,1,20260718,591,0.7747847241327982,1.7082710856853562,0.9956927931701878,0.9894435457727734
S7_elevated_aod,Medium,E5_full_fusion,E5_full_fusion_xgboost,3,42,571,1.1419356591647227,2.2755431186480695,1.616404946149173,0.9832375695315269
S7_elevated_aod,Medium,E5_full_fusion,E5_full_fusion_xgboost,3,2025,571,1.1795998376778394,2.314457119728713,1.6629892563791686,0.9826593597349795
S7_elevated_aod,Medium,E5_full_fusion,E5_full_fusion_xgboost,3,20260623,571,1.136339921388999,2.2590685440856024,1.6010806450965556,0.9834794056478277
S7_elevated_aod,Medium,E5_full_fusion,E5_full_fusion_xgboost,3,20260715,571,1.1767064710840869,2.3230183673080123,1.6631198230011708,0.982530835350004
S7_elevated_aod,Medium,E5_full_fusion,E5_full_fusion_xgboost,3,20260718,571,1.1580449609260983,2.2833324704288933,1.6312324896194619,0.983122615049415
S7_elevated_aod,Medium,E5_full_fusion,E5_full_fusion_xgboost,6,42,547,0.9344469687620509,2.053799324559017,1.2120223149421208,0.9847354194114445
S7_elevated_aod,Medium,E5_full_fusion,E5_full_fusion_xgboost,6,2025,547,0.9300655413807202,2.0595787576925537,1.2280648374596654,0.9846493888542411
S7_elevated_aod,Medium,E5_full_fusion,E5_full_fusion_xgboost,6,20260623,547,0.9407117965670347,2.067702508871246,1.2224225764065937,0.9845280528910744
S7_elevated_aod,Medium,E5_full_fusion,E5_full_fusion_xgboost,6,20260715,547,0.9367828048343415,2.073900525339413,1.2235410676566587,0.9844351583788491
S7_elevated_aod,Medium,E5_full_fusion,E5_full_fusion_xgboost,6,20260718,547,0.9439136154109717,2.08463869307434,1.2299936832820941,0.9842735589401994
S7_elevated_aod,Low,E1_traffic_only,E1_traffic_only_xgboost,1,42,1393,1.5976366406851732,3.202315154884365,2.4093979702912516,0.9762495533082515
S7_elevated_aod,Low,E1_traffic_only,E1_traffic_only_xgboost,1,2025,1393,1.5970955625279835,3.2217989632269,2.412385339025956,0.9759596649752517
S7_elevated_aod,Low,E1_traffic_only,E1_traffic_only_xgboost,1,20260623,1393,1.6021554554840913,3.20436361462587,2.4117115844388244,0.9762191581770039
S7_elevated_aod,Low,E1_traffic_only,E1_traffic_only_xgboost,1,20260715,1393,1.5996772390029224,3.144610626974895,2.4092950204279666,0.9770977898017168
S7_elevated_aod,Low,E1_traffic_only,E1_traffic_only_xgboost,1,20260718,1393,1.5944510307229858,3.1919233814874386,2.406501572441301,0.9764034474692612
S7_elevated_aod,Low,E1_traffic_only,E1_traffic_only_xgboost,3,42,1437,1.9573975402223238,3.849798002078366,3.063843729724327,0.9651640618406723
S7_elevated_aod,Low,E1_traffic_only,E1_traffic_only_xgboost,3,2025,1437,1.9270703005364864,3.7928236117527674,3.0257526075428824,0.9661875284305963
S7_elevated_aod,Low,E1_traffic_only,E1_traffic_only_xgboost,3,20260623,1437,1.9297439184080445,3.8210522880830866,3.0316175490380015,0.965682346354478
S7_elevated_aod,Low,E1_traffic_only,E1_traffic_only_xgboost,3,20260715,1437,1.9507224907429304,3.8166996089662466,3.059322637100172,0.9657604864295048
S7_elevated_aod,Low,E1_traffic_only,E1_traffic_only_xgboost,3,20260718,1437,1.9214255998151757,3.804216323511963,3.0294504086163236,0.9659840946151877
S7_elevated_aod,Low,E1_traffic_only,E1_traffic_only_xgboost,6,42,1552,2.1964332180744184,4.020620288778809,3.378825607745746,0.9621615036824982
S7_elevated_aod,Low,E1_traffic_only,E1_traffic_only_xgboost,6,2025,1552,2.1101749434913555,3.831516815980155,3.234638858521565,0.9656371464168054
S7_elevated_aod,Low,E1_traffic_only,E1_traffic_only_xgboost,6,20260623,1552,2.16609509048593,3.945604297276817,3.3389017022438896,0.9635602989346035
S7_elevated_aod,Low,E1_traffic_only,E1_traffic_only_xgboost,6,20260715,1552,2.179798636649483,3.9574759740715573,3.3548211589268684,0.9633406868637058
S7_elevated_aod,Low,E1_traffic_only,E1_traffic_only_xgboost,6,20260718,1552,2.134546234845296,3.9073566175329826,3.2757544003120214,0.9642633490435957
S7_elevated_aod,Low,E3_meteorology,E3_meteorology_aware_xgboost,1,42,1393,1.6275095269394197,3.258704170260705,2.4430055936362773,0.9754057539471985
S7_elevated_aod,Low,E3_meteorology,E3_meteorology_aware_xgboost,1,2025,1393,1.6369803248595098,3.245183421800121,2.454095945717373,0.9756094194157863
S7_elevated_aod,Low,E3_meteorology,E3_meteorology_aware_xgboost,1,20260623,1393,1.6323757698331105,3.2815070050890967,2.455215549480011,0.9750603524198374
S7_elevated_aod,Low,E3_meteorology,E3_meteorology_aware_xgboost,1,20260715,1393,1.650631142803629,3.24619537989095,2.4729148995382264,0.9755942054259844
S7_elevated_aod,Low,E3_meteorology,E3_meteorology_aware_xgboost,1,20260718,1393,1.6241532828939622,3.245204510459515,2.447776098973522,0.9756091024128618
S7_elevated_aod,Low,E3_meteorology,E3_meteorology_aware_xgboost,3,42,1437,1.8681058973481834,3.6931268027196826,2.923697350538262,0.9679417313508464
S7_elevated_aod,Low,E3_meteorology,E3_meteorology_aware_xgboost,3,2025,1437,1.852999962346788,3.6563517056498016,2.8763528586451352,0.9685770066616697
S7_elevated_aod,Low,E3_meteorology,E3_meteorology_aware_xgboost,3,20260623,1437,1.8766336076913868,3.690259935187315,2.929153174828871,0.9679914838463022
S7_elevated_aod,Low,E3_meteorology,E3_meteorology_aware_xgboost,3,20260715,1437,1.867148945453797,3.685238334622984,2.9202383192640258,0.9680785371295343
S7_elevated_aod,Low,E3_meteorology,E3_meteorology_aware_xgboost,3,20260718,1437,1.87152114599162,3.676138465042666,2.926775775738608,0.9682359882811642
S7_elevated_aod,Low,E3_meteorology,E3_meteorology_aware_xgboost,6,42,1552,2.262562772252715,4.026014874682688,3.391871823395509,0.9620598974908401
S7_elevated_aod,Low,E3_meteorology,E3_meteorology_aware_xgboost,6,2025,1552,2.2380738749946514,3.9516527674263986,3.3652679979110305,0.9634484917874105
S7_elevated_aod,Low,E3_meteorology,E3_meteorology_aware_xgboost,6,20260623,1552,2.2610002858532257,3.9775232185999023,3.397144952818845,0.9629683386074072
