scenario,experiment,model,horizon,seed,sample_count,unique_hours,unique_dates,independent_events,MAE,RMSE,sMAPE,R2
S2_rain,E1_traffic_only,E1_traffic_only_xgboost,3,20260718,8217,214,13,13,1.1707748676776828,2.7165233518020604,1.5670828598813746,0.9710066462216513
S2_rain,E3_meteorology,E3_meteorology_aware_xgboost,3,42,8217,214,13,13,1.2475961347288025,2.7716493269653673,1.6533998059589425,0.9698179917675629
S2_rain,E3_meteorology,E3_meteorology_aware_xgboost,3,2025,8217,214,13,13,1.24497488463734,2.7664837020960005,1.6462008849619063,0.9699303895692686
S2_rain,E3_meteorology,E3_meteorology_aware_xgboost,3,20260623,8217,214,13,13,1.2400799067642987,2.764415919091956,1.6454099292567494,0.9699753232823164
S2_rain,E3_meteorology,E3_meteorology_aware_xgboost,3,20260715,8217,214,13,13,1.2496723654613422,2.7683056900260516,1.6572328001270158,0.9698907692322843
S2_rain,E3_meteorology,E3_meteorology_aware_xgboost,3,20260718,8217,214,13,13,1.250292163626194,2.763626821036451,1.6575124760255109,0.9699924618267524
S2_rain,E4_atmospheric,E4_atmospheric_context_xgboost,3,42,8217,214,13,13,1.406230772074993,2.8415794294095122,1.8191063305838726,0.9682757641522276
S2_rain,E4_atmospheric,E4_atmospheric_context_xgboost,3,2025,8217,214,13,13,1.3837862145145845,2.8566248431394325,1.7935980023354927,0.967938931861904
S2_rain,E4_atmospheric,E4_atmospheric_context_xgboost,3,20260623,8217,214,13,13,1.3777590551984118,2.853164188848755,1.7853517401223948,0.9680165654838281
S2_rain,E4_atmospheric,E4_atmospheric_context_xgboost,3,20260715,8217,214,13,13,1.3801399207125813,2.830312072079404,1.7911055356336043,0.9685268496050888
S2_rain,E4_atmospheric,E4_atmospheric_context_xgboost,3,20260718,8217,214,13,13,1.3776634233021396,2.8156267547724187,1.7864836070428394,0.9688526045917469
S2_rain,E5_full_fusion,E5_full_fusion_xgboost,3,42,8217,214,13,13,1.4500157821783406,2.8786460333617416,1.8772805165551292,0.9674427209705705
S2_rain,E5_full_fusion,E5_full_fusion_xgboost,3,2025,8217,214,13,13,1.4497414966088213,2.8592688434608196,1.8714045612067034,0.9678795550034986
S2_rain,E5_full_fusion,E5_full_fusion_xgboost,3,20260623,8217,214,13,13,1.47035997896851,2.87913226968264,1.892341291620956,0.967431721446232
S2_rain,E5_full_fusion,E5_full_fusion_xgboost,3,20260715,8217,214,13,13,1.4174752105617567,2.859357075795988,1.8408974440691266,0.9678775726046749
S2_rain,E5_full_fusion,E5_full_fusion_xgboost,3,20260718,8217,214,13,13,1.4296218668112217,2.8739729388931834,1.8522246620440637,0.9675483398947057
S3_widespread_rain,E1_traffic_only,E1_traffic_only_xgboost,3,42,8127,162,13,14,1.2343565595584667,2.8207007730725,1.6593599893148867,0.9702258043109269
S3_widespread_rain,E1_traffic_only,E1_traffic_only_xgboost,3,2025,8127,162,13,14,1.2230942494063162,2.7969307833561343,1.6458320367700896,0.9707255030445925
S3_widespread_rain,E1_traffic_only,E1_traffic_only_xgboost,3,20260623,8127,162,13,14,1.2282211560621354,2.801469025951811,1.652016695886594,0.9706304255735627
S3_widespread_rain,E1_traffic_only,E1_traffic_only_xgboost,3,20260715,8127,162,13,14,1.232334126636406,2.81568881064974,1.660568036277351,0.9703315188725333
S3_widespread_rain,E1_traffic_only,E1_traffic_only_xgboost,3,20260718,8127,162,13,14,1.2240329232522353,2.8060907794472185,1.6467072016306008,0.970533440098882
S3_widespread_rain,E3_meteorology,E3_meteorology_aware_xgboost,3,42,8127,162,13,14,1.3019228635186915,2.8660233168527,1.7357165343372263,0.9692613038534205
S3_widespread_rain,E3_meteorology,E3_meteorology_aware_xgboost,3,2025,8127,162,13,14,1.2989954332943345,2.859218357448526,1.7268873567222873,0.9694070997717924
S3_widespread_rain,E3_meteorology,E3_meteorology_aware_xgboost,3,20260623,8127,162,13,14,1.2956951052643533,2.8608358161822975,1.7290795079244345,0.9693724771976024
S3_widespread_rain,E3_meteorology,E3_meteorology_aware_xgboost,3,20260715,8127,162,13,14,1.3042737991247266,2.862743438832296,1.739346032630329,0.969331618344253
S3_widespread_rain,E3_meteorology,E3_meteorology_aware_xgboost,3,20260718,8127,162,13,14,1.3070953625425197,2.8599109920752035,1.742010940478185,0.9693922759521739
S3_widespread_rain,E4_atmospheric,E4_atmospheric_context_xgboost,3,42,8127,162,13,14,1.4593038072754647,2.930561616652514,1.8994817165662536,0.9678613435310044
S3_widespread_rain,E4_atmospheric,E4_atmospheric_context_xgboost,3,2025,8127,162,13,14,1.432290776554992,2.940597545835305,1.865064101744336,0.9676408441141132
S3_widespread_rain,E4_atmospheric,E4_atmospheric_context_xgboost,3,20260623,8127,162,13,14,1.4294848497817183,2.9354909369181503,1.8611590042569743,0.9677531356260467
S3_widespread_rain,E4_atmospheric,E4_atmospheric_context_xgboost,3,20260715,8127,162,13,14,1.4373083000798001,2.922223641511383,1.8750517909855446,0.9680439638887381
S3_widespread_rain,E4_atmospheric,E4_atmospheric_context_xgboost,3,20260718,8127,162,13,14,1.4308134817244906,2.9042225766192815,1.8644122018631124,0.9684364532982894
S3_widespread_rain,E5_full_fusion,E5_full_fusion_xgboost,3,42,8127,162,13,14,1.5150864411307867,2.971905992624428,1.97228661197528,0.9669481221791122
S3_widespread_rain,E5_full_fusion,E5_full_fusion_xgboost,3,2025,8127,162,13,14,1.505261469198297,2.951822566326285,1.9555513535870066,0.9673933260789073
S3_widespread_rain,E5_full_fusion,E5_full_fusion_xgboost,3,20260623,8127,162,13,14,1.5318881072753967,2.9667344691036748,1.9817125294264892,0.9670630516852421
S3_widespread_rain,E5_full_fusion,E5_full_fusion_xgboost,3,20260715,8127,162,13,14,1.478589321834451,2.9505675089914156,1.9312262405389122,0.9674210476268449
S3_widespread_rain,E5_full_fusion,E5_full_fusion_xgboost,3,20260718,8127,162,13,14,1.487842108734833,2.9638096910433562,1.9382587864732368,0.9671279619624253
S4_post_rain_1_3h,E1_traffic_only,E1_traffic_only_xgboost,3,42,2201,121,13,24,1.5558120538046298,3.241721887391511,2.0303308660379047,0.9600883196051239
S4_post_rain_1_3h,E1_traffic_only,E1_traffic_only_xgboost,3,2025,2201,121,13,24,1.5606031119453352,3.235160003400382,2.0386387920389932,0.9602497342861832
S4_post_rain_1_3h,E1_traffic_only,E1_traffic_only_xgboost,3,20260623,2201,121,13,24,1.5502294468478905,3.2516694137959306,2.02700917373927,0.9598429983476628
S4_post_rain_1_3h,E1_traffic_only,E1_traffic_only_xgboost,3,20260715,2201,121,13,24,1.5546581255022944,3.2066352524524184,2.0318677873816737,0.9609476087145068
S4_post_rain_1_3h,E1_traffic_only,E1_traffic_only_xgboost,3,20260718,2201,121,13,24,1.5566351225461703,3.2120716930660125,2.0319197799322906,0.9608150797811073
S4_post_rain_1_3h,E3_meteorology,E3_meteorology_aware_xgboost,3,42,2201,121,13,24,1.591911570346664,3.1909675065548684,2.0643628649607493,0.9613282994398951
S4_post_rain_1_3h,E3_meteorology,E3_meteorology_aware_xgboost,3,2025,2201,121,13,24,1.591001030937679,3.1687339350054287,2.0571733433372716,0.9618653243944413
S4_post_rain_1_3h,E3_meteorology,E3_meteorology_aware_xgboost,3,20260623,2201,121,13,24,1.583897027849483,3.188501859007532,2.057785731694976,0.9613880392804677
S4_post_rain_1_3h,E3_meteorology,E3_meteorology_aware_xgboost,3,20260715,2201,121,13,24,1.5855419779986517,3.191931409176737,2.0557521771165623,0.9613049326187224
S4_post_rain_1_3h,E3_meteorology,E3_meteorology_aware_xgboost,3,20260718,2201,121,13,24,1.5780068982898618,3.1915298162242247,2.0483145281960966,0.9613146688484865
S4_post_rain_1_3h,E4_atmospheric,E4_atmospheric_context_xgboost,3,42,2201,121,13,24,1.7747859463192703,3.274049222380852,2.2432965427210023,0.9592883302099098
S4_post_rain_1_3h,E4_atmospheric,E4_atmospheric_context_xgboost,3,2025,2201,121,13,24,1.7765083124650962,3.2857708129182313,2.2359424846163387,0.958996300539729
S4_post_rain_1_3h,E4_atmospheric,E4_atmospheric_context_xgboost,3,20260623,2201,121,13,24,1.8002775575579177,3.327547686045565,2.2642219251516944,0.9579469903825278
S4_post_rain_1_3h,E4_atmospheric,E4_atmospheric_context_xgboost,3,20260715,2201,121,13,24,1.7821012450441636,3.277328178068451,2.246563571173639,0.9592067440161517
S4_post_rain_1_3h,E4_atmospheric,E4_atmospheric_context_xgboost,3,20260718,2201,121,13,24,1.7769614624504102,3.2821489524924283,2.2390400668628865,0.9590866463579497
S4_post_rain_1_3h,E5_full_fusion,E5_full_fusion_xgboost,3,42,2201,121,13,24,1.758762119980124,3.3549655615184744,2.233266740875209,0.9572511299628967
S4_post_rain_1_3h,E5_full_fusion,E5_full_fusion_xgboost,3,2025,2201,121,13,24,1.836395864040404,3.3565478796436743,2.3112158065780495,0.9572107967541761
S4_post_rain_1_3h,E5_full_fusion,E5_full_fusion_xgboost,3,20260623,2201,121,13,24,1.7882147944264206,3.349647746164956,2.2611727924074407,0.9573865414460615
S4_post_rain_1_3h,E5_full_fusion,E5_full_fusion_xgboost,3,20260715,2201,121,13,24,1.7477858130180453,3.3155180812746754,2.224261696214267,0.958250497176833
S4_post_rain_1_3h,E5_full_fusion,E5_full_fusion_xgboost,3,20260718,2201,121,13,24,1.7807531463978923,3.3542931965578178,2.254039970963889,0.9572682627540584
S5_post_rain_4_6h,E1_traffic_only,E1_traffic_only_xgboost,3,42,1140,66,10,12,1.1711888954653376,2.916679364380029,1.6006452379889557,0.956997478841848
S5_post_rain_4_6h,E1_traffic_only,E1_traffic_only_xgboost,3,2025,1140,66,10,12,1.1681968978971067,2.9261567081293975,1.6094775281065417,0.9567175633886305
S5_post_rain_4_6h,E1_traffic_only,E1_traffic_only_xgboost,3,20260623,1140,66,10,12,1.1745749044139482,2.940598772979755,1.6138305117835607,0.9562892675854973
S5_post_rain_4_6h,E1_traffic_only,E1_traffic_only_xgboost,3,20260715,1140,66,10,12,1.1717323024370516,2.9020943706700018,1.6019835699061253,0.9574264758428908
S5_post_rain_4_6h,E1_traffic_only,E1_traffic_only_xgboost,3,20260718,1140,66,10,12,1.1705277615820453,2.8966696063850144,1.6009650456388838,0.9575854889210356
S5_post_rain_4_6h,E3_meteorology,E3_meteorology_aware_xgboost,3,42,1140,66,10,12,1.218275109229729,2.856537039235132,1.632418736861294,0.9587526302682612
S5_post_rain_4_6h,E3_meteorology,E3_meteorology_aware_xgboost,3,2025,1140,66,10,12,1.212796097471003,2.8603652249684077,1.6278681421309247,0.9586420009316303
S5_post_rain_4_6h,E3_meteorology,E3_meteorology_aware_xgboost,3,20260623,1140,66,10,12,1.2072054868553115,2.846102269529559,1.6149075828872428,0.9590534285231019
S5_post_rain_4_6h,E3_meteorology,E3_meteorology_aware_xgboost,3,20260715,1140,66,10,12,1.2024567631950154,2.849848854698812,1.6127155393389256,0.9589455541204359
S5_post_rain_4_6h,E3_meteorology,E3_meteorology_aware_xgboost,3,20260718,1140,66,10,12,1.2015296523333991,2.862797158265327,1.61823722410218,0.9585716444250163
S5_post_rain_4_6h,E4_atmospheric,E4_atmospheric_context_xgboost,3,42,1140,66,10,12,1.3168586775573374,2.7882105932941146,1.7195587998803687,0.9607022499542028
S5_post_rain_4_6h,E4_atmospheric,E4_atmospheric_context_xgboost,3,2025,1140,66,10,12,1.318216515702811,2.7979354693978493,1.7251243484628607,0.9604276421317093
S5_post_rain_4_6h,E4_atmospheric,E4_atmospheric_context_xgboost,3,20260623,1140,66,10,12,1.3179111023395385,2.8056288554631417,1.7130734358459379,0.9602097214602419
S5_post_rain_4_6h,E4_atmospheric,E4_atmospheric_context_xgboost,3,20260715,1140,66,10,12,1.3337635363751685,2.8079457050757703,1.741986460775824,0.9601439777999078
S5_post_rain_4_6h,E4_atmospheric,E4_atmospheric_context_xgboost,3,20260718,1140,66,10,12,1.3260073689689416,2.7592255019488268,1.7209769535311397,0.961515049629734
S5_post_rain_4_6h,E5_full_fusion,E5_full_fusion_xgboost,3,42,1140,66,10,12,1.2658953895345766,2.7951118588694253,1.660983130819972,0.9605074728114349
S5_post_rain_4_6h,E5_full_fusion,E5_full_fusion_xgboost,3,2025,1140,66,10,12,1.3063659110264472,2.7979687016797357,1.7084722999613284,0.9604267020903282
S5_post_rain_4_6h,E5_full_fusion,E5_full_fusion_xgboost,3,20260623,1140,66,10,12,1.2880240568640637,2.767818108858743,1.675412172559195,0.9612749815735937
S5_post_rain_4_6h,E5_full_fusion,E5_full_fusion_xgboost,3,20260715,1140,66,10,12,1.2611057861506592,2.7787946104288594,1.658059437950191,0.9609672242990299
S5_post_rain_4_6h,E5_full_fusion,E5_full_fusion_xgboost,3,20260718,1140,66,10,12,1.2655296604535733,2.783801869552166,1.659906072956989,0.9608264270519636
S6_elevated_pm2_5,E1_traffic_only,E1_traffic_only_xgboost,3,42,2390,118,13,14,1.0912428887020096,2.325361247995071,1.7025355240767914,0.9838762210162743
S6_elevated_pm2_5,E1_traffic_only,E1_traffic_only_xgboost,3,2025,2390,118,13,14,1.0860850711114902,2.3155253677462206,1.6986331826894543,0.9840123341916337
S6_elevated_pm2_5,E1_traffic_only,E1_traffic_only_xgboost,3,20260623,2390,118,13,14,1.078532701542853,2.310286796521947,1.6853502783966963,0.9840845923389049
S6_elevated_pm2_5,E1_traffic_only,E1_traffic_only_xgboost,3,20260715,2390,118,13,14,1.0857844075265457,2.3198947534270826,1.7002103474315928,0.9839519399603593
S6_elevated_pm2_5,E1_traffic_only,E1_traffic_only_xgboost,3,20260718,2390,118,13,14,1.0855376120425002,2.318854655708971,1.6995104956627494,0.9839663266551625
S6_elevated_pm2_5,E3_meteorology,E3_meteorology_aware_xgboost,3,42,2390,118,13,14,1.0894699077526395,2.291032690377446,1.6859338898307956,0.9843487673447646
S6_elevated_pm2_5,E3_meteorology,E3_meteorology_aware_xgboost,3,2025,2390,118,13,14,1.0754108818405343,2.2717662284507565,1.6512961174886445,0.9846108988815305
S6_elevated_pm2_5,E3_meteorology,E3_meteorology_aware_xgboost,3,20260623,2390,118,13,14,1.0906942139310316,2.29078531539365,1.6853162265870378,0.9843521470559451
S6_elevated_pm2_5,E3_meteorology,E3_meteorology_aware_xgboost,3,20260715,2390,118,13,14,1.0775411291401755,2.276349330543595,1.6635063940717656,0.9845487437489076
S6_elevated_pm2_5,E3_meteorology,E3_meteorology_aware_xgboost,3,20260718,2390,118,13,14,1.082043985023658,2.2839774285604904,1.6729604738362163,0.9844450152239936
S6_elevated_pm2_5,E4_atmospheric,E4_atmospheric_context_xgboost,3,42,2390,118,13,14,1.1060495115357296,2.2887395115514777,1.6717307109067518,0.9843800834522368
S6_elevated_pm2_5,E4_atmospheric,E4_atmospheric_context_xgboost,3,2025,2390,118,13,14,1.1824936000339823,2.3304482470137287,1.7519770912650237,0.9838055985580219
S6_elevated_pm2_5,E4_atmospheric,E4_atmospheric_context_xgboost,3,20260623,2390,118,13,14,1.1263200231576063,2.295736420007608,1.6995795182317375,0.9842844341372801
S6_elevated_pm2_5,E4_atmospheric,E4_atmospheric_context_xgboost,3,20260715,2390,118,13,14,1.152062985833885,2.277978961132494,1.7142973477141814,0.9845266128285205
S6_elevated_pm2_5,E4_atmospheric,E4_atmospheric_context_xgboost,3,20260718,2390,118,13,14,1.126853711116264,2.283524405021832,1.6928270995916512,0.9844511852283906
S6_elevated_pm2_5,E5_full_fusion,E5_full_fusion_xgboost,3,42,2390,118,13,14,1.151461486177963,2.3507599318132493,1.7442850564824905,0.9835220745245313
S6_elevated_pm2_5,E5_full_fusion,E5_full_fusion_xgboost,3,2025,2390,118,13,14,1.1441315374015264,2.344314103829796,1.7424114360188037,0.9836123161961574
S6_elevated_pm2_5,E5_full_fusion,E5_full_fusion_xgboost,3,20260623,2390,118,13,14,1.1383295834380378,2.3286391863858,1.743377528547992,0.9838307313049085
S6_elevated_pm2_5,E5_full_fusion,E5_full_fusion_xgboost,3,20260715,2390,118,13,14,1.223899090180337,2.3798273050690457,1.8239025725085196,0.9831120528469127
S6_elevated_pm2_5,E5_full_fusion,E5_full_fusion_xgboost,3,20260718,2390,118,13,14,1.1555797969546777,2.353339472881614,1.7483844426125223,0.9834858914962123
S7_elevated_aod,E1_traffic_only,E1_traffic_only_xgboost,3,42,3517,104,9,11,1.4563607467609427,3.2604207364596514,2.026750435698081,0.9640124375920947
S7_elevated_aod,E1_traffic_only,E1_traffic_only_xgboost,3,2025,3517,104,9,11,1.44105345742554,3.2226812011545984,2.009410666583063,0.9648407316321365
S7_elevated_aod,E1_traffic_only,E1_traffic_only_xgboost,3,20260623,3517,104,9,11,1.4358512183521925,3.2350252088456446,2.004884518234476,0.9645708709473823
S7_elevated_aod,E1_traffic_only,E1_traffic_only_xgboost,3,20260715,3517,104,9,11,1.448142058692739,3.2365959539614977,2.020366697572708,0.9645364578358288
S7_elevated_aod,E1_traffic_only,E1_traffic_only_xgboost,3,20260718,3517,104,9,11,1.4396537704836552,3.2325517341707393,2.011100688911192,0.9646250278988993
S7_elevated_aod,E3_meteorology,E3_meteorology_aware_xgboost,3,42,3517,104,9,11,1.4259541176470656,3.1557924844286025,1.9780991049314263,0.9662850893619059
S7_elevated_aod,E3_meteorology,E3_meteorology_aware_xgboost,3,2025,3517,104,9,11,1.4222449327891342,3.142374541319883,1.9611198429665615,0.9665711810615173
S7_elevated_aod,E3_meteorology,E3_meteorology_aware_xgboost,3,20260623,3517,104,9,11,1.4187913198491857,3.149886195472382,1.9678608913555657,0.9664111709483194
S7_elevated_aod,E3_meteorology,E3_meteorology_aware_xgboost,3,20260715,3517,104,9,11,1.4130301460249481,3.146509265280966,1.9628369277644855,0.9664831521707515
S7_elevated_aod,E3_meteorology,E3_meteorology_aware_xgboost,3,20260718,3517,104,9,11,1.4070266954300699,3.1390702106376653,1.9569452039063393,0.9666414475394195
S7_elevated_aod,E4_atmospheric,E4_atmospheric_context_xgboost,3,42,3517,104,9,11,1.3955043229793738,3.097197125516624,1.9235597226929781,0.9675254730993772
S7_elevated_aod,E4_atmospheric,E4_atmospheric_context_xgboost,3,2025,3517,104,9,11,1.4317304793245678,3.1261609651485904,1.9597759205646343,0.966915253625809
S7_elevated_aod,E4_atmospheric,E4_atmospheric_context_xgboost,3,20260623,3517,104,9,11,1.3975228957616483,3.08659724432082,1.9225843160058362,0.9677473750781574
S7_elevated_aod,E4_atmospheric,E4_atmospheric_context_xgboost,3,20260715,3517,104,9,11,1.431347770571607,3.11117477098418,1.9579223478011598,0.9672316967140875
S7_elevated_aod,E4_atmospheric,E4_atmospheric_context_xgboost,3,20260718,3517,104,9,11,1.4037549531264346,3.114292761479325,1.9383498236073535,0.9671659836228883
S7_elevated_aod,E5_full_fusion,E5_full_fusion_xgboost,3,42,3517,104,9,11,1.4511847028098683,3.1379009352730938,2.0000527784051187,0.9666662944312732
S7_elevated_aod,E5_full_fusion,E5_full_fusion_xgboost,3,2025,3517,104,9,11,1.4488569442406276,3.102980245509675,1.9911973130753187,0.9674040863015232
S7_elevated_aod,E5_full_fusion,E5_full_fusion_xgboost,3,20260623,3517,104,9,11,1.4235335824297746,3.0979754484698403,1.9636106856983786,0.967509149407643
S7_elevated_aod,E5_full_fusion,E5_full_fusion_xgboost,3,20260715,3517,104,9,11,1.4499548033395318,3.119047547445223,1.998597591367853,0.9670656475849124
S7_elevated_aod,E5_full_fusion,E5_full_fusion_xgboost,3,20260718,3517,104,9,11,1.443488522911849,3.1162842120648278,1.9855384979244008,0.9671239784343731
S8_rain_elevated_atmospheric_pollution,E1_traffic_only,E1_traffic_only_xgboost,3,42,1974,95,12,16,1.4976199232859617,3.3457930530064464,2.1546231851168796,0.965874513648134
S8_rain_elevated_atmospheric_pollution,E1_traffic_only,E1_traffic_only_xgboost,3,2025,1974,95,12,16,1.4646500900201564,3.279307780434635,2.112618194517193,0.9672172744216977
S8_rain_elevated_atmospheric_pollution,E1_traffic_only,E1_traffic_only_xgboost,3,20260623,1974,95,12,16,1.4692604067518038,3.2995876621104645,2.1258132805474075,0.9668105510768741
S8_rain_elevated_atmospheric_pollution,E1_traffic_only,E1_traffic_only_xgboost,3,20260715,1974,95,12,16,1.4871099994457162,3.3248112779485437,2.150377162494925,0.9663011797177943
S8_rain_elevated_atmospheric_pollution,E1_traffic_only,E1_traffic_only_xgboost,3,20260718,1974,95,12,16,1.4673846424209716,3.3038921177716642,2.1240600970498003,0.9667239004337458
S8_rain_elevated_atmospheric_pollution,E3_meteorology,E3_meteorology_aware_xgboost,3,42,1974,95,12,16,1.4646775240191172,3.253086411923007,2.122226728811387,0.967739440238359
S8_rain_elevated_atmospheric_pollution,E3_meteorology,E3_meteorology_aware_xgboost,3,2025,1974,95,12,16,1.4634997140149417,3.243698978721308,2.103123357393684,0.9679253602252205
S8_rain_elevated_atmospheric_pollution,E3_meteorology,E3_meteorology_aware_xgboost,3,20260623,1974,95,12,16,1.4586588097198394,3.2481542084645985,2.111030044993074,0.9678371904987635
S8_rain_elevated_atmospheric_pollution,E3_meteorology,E3_meteorology_aware_xgboost,3,20260715,1974,95,12,16,1.4580148093324383,3.2436133987649765,2.11454007714714,0.9679270526819366
S8_rain_elevated_atmospheric_pollution,E3_meteorology,E3_meteorology_aware_xgboost,3,20260718,1974,95,12,16,1.4523688235503522,3.2369117206639717,2.1085249243829085,0.968059448559159
S8_rain_elevated_atmospheric_pollution,E4_atmospheric,E4_atmospheric_context_xgboost,3,42,1974,95,12,16,1.4586755384749879,3.2007920014976996,2.0892862479392282,0.9687683013441633
S8_rain_elevated_atmospheric_pollution,E4_atmospheric,E4_atmospheric_context_xgboost,3,2025,1974,95,12,16,1.479194809882394,3.233091084318488,2.1110733832195727,0.968134805085552
S8_rain_elevated_atmospheric_pollution,E4_atmospheric,E4_atmospheric_context_xgboost,3,20260623,1974,95,12,16,1.4264204172780492,3.173586020278703,2.051371459054493,0.9692969692038966
S8_rain_elevated_atmospheric_pollution,E4_atmospheric,E4_atmospheric_context_xgboost,3,20260715,1974,95,12,16,1.4731627666881788,3.21582891780615,2.1067257533594326,0.9684741669135815
S8_rain_elevated_atmospheric_pollution,E4_atmospheric,E4_atmospheric_context_xgboost,3,20260718,1974,95,12,16,1.4461545077822815,3.199416231339635,2.0826840181102955,0.9687951437036558
S8_rain_elevated_atmospheric_pollution,E5_full_fusion,E5_full_fusion_xgboost,3,42,1974,95,12,16,1.5293558501424278,3.2402334184710093,2.1831742293872263,0.9679938605500987
S8_rain_elevated_atmospheric_pollution,E5_full_fusion,E5_full_fusion_xgboost,3,2025,1974,95,12,16,1.532562538000105,3.190710046844693,2.1790250752334672,0.9689647406413178
S8_rain_elevated_atmospheric_pollution,E5_full_fusion,E5_full_fusion_xgboost,3,20260623,1974,95,12,16,1.4923371331428443,3.1896621357820942,2.1297471952265723,0.9689851228450117
S8_rain_elevated_atmospheric_pollution,E5_full_fusion,E5_full_fusion_xgboost,3,20260715,1974,95,12,16,1.5177044789560017,3.207031988114866,2.165774946919954,0.9686464094203048
S8_rain_elevated_atmospheric_pollution,E5_full_fusion,E5_full_fusion_xgboost,3,20260718,1974,95,12,16,1.511467236999079,3.216097829375287,2.165077679501647,0.9684688942352664
S1_dry,E1_traffic_only,E1_traffic_only_xgboost,6,42,5123,159,13,17,1.0930095945387193,2.639702460428837,1.5611890343442858,0.9745827079394846
S1_dry,E1_traffic_only,E1_traffic_only_xgboost,6,2025,5123,159,13,17,1.0858154128094069,2.626365175734591,1.5489142075464004,0.9748389044317217
S1_dry,E1_traffic_only,E1_traffic_only_xgboost,6,20260623,5123,159,13,17,1.0886089916429056,2.633169768899573,1.5525812681747657,0.9747083568490867
S1_dry,E1_traffic_only,E1_traffic_only_xgboost,6,20260715,5123,159,13,17,1.0950556592552219,2.645769114568603,1.5645739253977677,0.9744657439150373
S1_dry,E1_traffic_only,E1_traffic_only_xgboost,6,20260718,5123,159,13,17,1.0855013839718701,2.6293026356608102,1.550252984021215,0.9747825900678263
S1_dry,E3_meteorology,E3_meteorology_aware_xgboost,6,42,5123,159,13,17,1.1884089384340217,2.7141557819005593,1.6610957615087467,0.9731286883094679
S1_dry,E3_meteorology,E3_meteorology_aware_xgboost,6,2025,5123,159,13,17,1.185988554097283,2.7138819233837044,1.6565732133712356,0.9731341106705246
S1_dry,E3_meteorology,E3_meteorology_aware_xgboost,6,20260623,5123,159,13,17,1.1793296988206334,2.6875472557934486,1.6481138154729371,0.9736529774333557
S1_dry,E3_meteorology,E3_meteorology_aware_xgboost,6,20260715,5123,159,13,17,1.1902732623252492,2.704836696323872,1.6641554143392374,0.9733128974485654
S1_dry,E3_meteorology,E3_meteorology_aware_xgboost,6,20260718,5123,159,13,17,1.2000525493970557,2.720920028595105,1.675516036506653,0.9729945834951704
S1_dry,E4_atmospheric,E4_atmospheric_context_xgboost,6,42,5123,159,13,17,1.3316141339888514,2.808054245616914,1.8237959069217584,0.9712372563115376
S1_dry,E4_atmospheric,E4_atmospheric_context_xgboost,6,2025,5123,159,13,17,1.3922286134464565,2.8467726782622265,1.9059676030131183,0.9704386064690925
S1_dry,E4_atmospheric,E4_atmospheric_context_xgboost,6,20260623,5123,159,13,17,1.3151274487551703,2.80307173196049,1.8127597452014712,0.9713392369770706
S1_dry,E4_atmospheric,E4_atmospheric_context_xgboost,6,20260715,5123,159,13,17,1.3648023452078701,2.7925388344577082,1.8395359600749586,0.9715542251973099
S1_dry,E4_atmospheric,E4_atmospheric_context_xgboost,6,20260718,5123,159,13,17,1.3259504550186982,2.7866247431733937,1.815873326760257,0.9716745836077073
S1_dry,E5_full_fusion,E5_full_fusion_xgboost,6,42,5123,159,13,17,1.2961612395872888,2.7416467459314324,1.7854076147530893,0.972581586769626
S1_dry,E5_full_fusion,E5_full_fusion_xgboost,6,2025,5123,159,13,17,1.2636252495158014,2.723965901299776,1.7537921159772578,0.9729340884424427
S1_dry,E5_full_fusion,E5_full_fusion_xgboost,6,20260623,5123,159,13,17,1.300628897906265,2.757423281240739,1.7962629540685413,0.9722651257603784
S1_dry,E5_full_fusion,E5_full_fusion_xgboost,6,20260715,5123,159,13,17,1.3369057021351098,2.7731242251533748,1.8202174586936495,0.9719483782469469
S1_dry,E5_full_fusion,E5_full_fusion_xgboost,6,20260718,5123,159,13,17,1.305219856404678,2.7356793136155484,1.7993580944335719,0.9727008139906567
S2_rain,E1_traffic_only,E1_traffic_only_xgboost,6,42,8264,213,13,13,1.3006289785544538,2.8514291045008946,1.7211737910529175,0.9670808978452855
S2_rain,E1_traffic_only,E1_traffic_only_xgboost,6,2025,8264,213,13,13,1.2878101593834925,2.7930352414007573,1.6976762912787304,0.9684153799884455
S2_rain,E1_traffic_only,E1_traffic_only_xgboost,6,20260623,8264,213,13,13,1.303109918282316,2.8276871078202146,1.7233049848919977,0.9676268075577911
S2_rain,E1_traffic_only,E1_traffic_only_xgboost,6,20260715,8264,213,13,13,1.292942788240101,2.8266500525854807,1.711982538306296,0.9676505489626859
S2_rain,E1_traffic_only,E1_traffic_only_xgboost,6,20260718,8264,213,13,13,1.2919976077490603,2.8190295635019673,1.7041800957918245,0.9678247384334278
S2_rain,E3_meteorology,E3_meteorology_aware_xgboost,6,42,8264,213,13,13,1.4278324936851068,2.917655003402631,1.8499913271838246,0.9655340145206842
S2_rain,E3_meteorology,E3_meteorology_aware_xgboost,6,2025,8264,213,13,13,1.4070045691222752,2.8898829830621047,1.8273638836034383,0.9661870283206339
S2_rain,E3_meteorology,E3_meteorology_aware_xgboost,6,20260623,8264,213,13,13,1.4200359808856267,2.8896735534242466,1.8412698579696802,0.9661919289909099
S2_rain,E3_meteorology,E3_meteorology_aware_xgboost,6,20260715,8264,213,13,13,1.4241017186822487,2.8979128854301703,1.8452321341875406,0.9659988600923677
